Subject;Session;SACondition;"SACondition(1=ACC; 0 = SPD)";TrialNum;Difficulty(1 hard to 6 easiest);"ProbeChoice.ACC (0 = wrong; 1 = correct)";ProbeChoice.RT;ProbeConf.RESP;ConfResp;ProbeConf.RT
1;4;Accuracy;1;25;6;1;552;k;100;260
1;4;Accuracy;1;26;6;1;503;k;100;292
1;4;Accuracy;1;27;3;1;839;j;90;484
1;4;Accuracy;1;28;6;1;519;k;100;308
1;4;Accuracy;1;29;2;1;535;d;50;964
1;4;Accuracy;1;30;3;1;456;k;100;1156
1;4;Accuracy;1;31;4;1;504;k;100;275
1;4;Accuracy;1;32;4;1;648;k;100;307
1;4;Accuracy;1;33;2;1;551;k;100;340
1;4;Accuracy;1;34;1;0;1879;d;50;708
1;4;Accuracy;1;35;1;1;1528;d;50;1060
1;4;Accuracy;1;36;2;1;391;k;100;309
1;4;Accuracy;1;37;2;1;664;g;70;1156
1;4;Accuracy;1;38;6;1;551;k;100;1652
1;4;Accuracy;1;39;5;1;423;k;100;228
1;4;Accuracy;1;40;5;1;855;k;100;308
1;4;Accuracy;1;41;3;1;951;k;100;580
1;4;Accuracy;1;42;2;1;680;k;100;964
1;4;Accuracy;1;43;1;0;1384;k;100;595
1;4;Accuracy;1;44;3;1;680;k;100;1172
1;4;Accuracy;1;45;4;1;520;h;80;1555
1;4;Accuracy;1;46;4;1;711;h;80;324
1;4;Accuracy;1;47;5;1;535;h;80;340
1;4;Accuracy;1;48;3;1;584;k;100;387
1;4;Accuracy;1;49;1;1;503;k;100;291
1;4;Accuracy;1;50;4;1;647;k;100;629
1;4;Accuracy;1;51;3;1;1256;k;100;868
1;4;Accuracy;1;52;2;1;3560;d;50;531
1;4;Accuracy;1;53;3;1;888;f;60;964
1;4;Accuracy;1;54;2;1;920;h;80;1028
1;4;Accuracy;1;55;4;1;1000;h;80;804
1;4;Accuracy;1;56;2;1;696;h;80;643
1;4;Accuracy;1;57;6;1;536;h;80;452
1;4;Accuracy;1;58;1;0;2759;g;70;868
1;4;Accuracy;1;59;1;1;520;g;70;756
1;4;Accuracy;1;60;2;1;4680;g;70;788
1;4;Accuracy;1;61;5;1;888;k;100;2836
1;4;Accuracy;1;62;3;1;455;k;100;276
1;4;Accuracy;1;63;2;1;455;k;100;292
1;4;Accuracy;1;64;2;1;536;k;100;227
1;4;Accuracy;1;65;5;1;423;k;100;484
1;4;Accuracy;1;66;4;1;456;k;100;244
1;4;Accuracy;1;67;6;1;488;k;100;243
1;4;Accuracy;1;68;5;1;408;k;100;901
1;4;Accuracy;1;69;1;1;439;f;60;1764
1;4;Accuracy;1;70;6;1;584;k;100;276
1;4;Accuracy;1;71;1;1;456;h;80;1139
1;4;Accuracy;1;72;4;1;568;k;100;355
1;4;Speed;0;1;6;1;616;k;100;356
1;4;Speed;0;2;2;0;648;d;50;645
1;4;Speed;0;3;6;1;407;k;100;325
1;4;Speed;0;4;4;1;568;k;100;405
1;4;Speed;0;5;4;1;535;k;100;293
1;4;Speed;0;6;5;1;504;k;100;308
1;4;Speed;0;7;3;1;407;k;100;405
1;4;Speed;0;8;5;1;488;k;100;485
1;4;Speed;0;9;5;1;552;k;100;772
1;4;Speed;0;10;2;0;632;f;60;389
1;4;Speed;0;11;6;1;792;k;100;356
1;4;Speed;0;12;6;1;424;k;100;421
1;4;Speed;0;13;3;1;360;k;100;261
1;4;Speed;0;14;1;1;551;f;60;1189
1;4;Speed;0;15;1;0;407;f;60;340
1;4;Speed;0;16;4;1;504;f;60;933
1;4;Speed;0;17;2;1;423;d;50;947
1;4;Speed;0;18;6;1;408;k;100;341
1;4;Speed;0;19;6;1;455;k;100;293
1;4;Speed;0;20;3;0;488;f;60;1013
1;4;Speed;0;21;3;1;504;k;100;325
1;4;Speed;0;22;2;1;696;k;100;341
1;4;Speed;0;23;1;1;696;k;100;436
1;4;Speed;0;24;5;0;1016;d;50;1620
1;4;Speed;0;25;5;1;536;k;100;2245
1;4;Speed;0;26;4;1;552;h;80;1109
1;4;Speed;0;27;3;0;679;d;50;1397
1;4;Speed;0;28;5;1;1096;h;80;2676
1;4;Speed;0;29;1;0;775;f;60;2709
1;4;Speed;0;30;2;0;488;d;50;1429
1;4;Speed;0;31;4;1;392;h;80;757
1;4;Speed;0;32;1;1;440;g;70;885
1;4;Speed;0;33;1;1;1000;d;50;964
1;4;Speed;0;34;1;1;568;f;60;11061
1;4;Speed;0;35;4;1;423;g;70;869
1;4;Speed;0;36;6;1;520;f;60;469
1;4;Speed;0;37;6;1;600;k;100;868
1;4;Speed;0;38;2;1;568;k;100;291
1;4;Speed;0;39;3;1;632;j;90;1412
1;4;Speed;0;40;6;1;408;j;90;789
1;4;Speed;0;41;3;0;376;f;60;916
1;4;Speed;0;42;4;1;616;j;90;2740
1;4;Speed;0;43;5;1;599;j;90;355
1;4;Speed;0;44;5;1;600;j;90;453
1;4;Speed;0;45;2;1;599;k;100;357
1;4;Speed;0;46;1;0;455;d;50;1077
1;4;Speed;0;47;2;1;1448;d;50;7348
1;4;Speed;0;48;6;1;440;j;90;1508
1;4;Speed;0;49;4;1;711;f;60;645
1;4;Speed;0;50;2;0;408;f;60;212
1;4;Speed;0;51;5;0;376;d;50;1205
1;4;Speed;0;52;5;1;472;h;80;981
1;4;Speed;0;53;3;1;536;h;80;565
1;4;Speed;0;54;4;1;664;f;60;373
1;4;Speed;0;55;6;1;455;h;80;629
1;4;Speed;0;56;4;0;552;f;60;1060
1;4;Speed;0;57;4;1;600;h;80;517
1;4;Speed;0;58;5;1;520;h;80;517
1;4;Speed;0;59;5;1;744;j;90;325
1;4;Speed;0;60;3;1;1000;f;60;356
1;4;Speed;0;61;3;1;647;d;50;405
1;4;Speed;0;62;1;0;392;d;50;277
1;4;Speed;0;63;6;0;360;d;50;452
1;4;Speed;0;64;2;0;904;d;50;629
1;4;Speed;0;65;2;1;424;d;50;373
1;4;Speed;0;66;2;0;216;d;50;341
1;4;Speed;0;67;4;0;312;f;60;389
1;4;Speed;0;68;1;1;536;f;60;357
1;4;Speed;0;69;3;1;504;f;60;325
1;4;Speed;0;70;1;1;424;f;60;325
1;4;Speed;0;71;1;1;792;d;50;405
1;4;Speed;0;72;3;0;760;d;50;820
1;4;Accuracy;1;1;3;1;1240;j;90;1684
1;4;Accuracy;1;2;2;1;456;k;100;388
1;4;Accuracy;1;3;1;1;600;k;100;293
1;4;Accuracy;1;4;1;1;456;k;100;292
1;4;Accuracy;1;5;3;1;359;k;100;549
1;4;Accuracy;1;6;1;0;1048;h;80;1476
1;4;Accuracy;1;7;2;1;408;j;90;293
1;4;Accuracy;1;8;5;1;840;j;90;1012
1;4;Accuracy;1;9;6;1;392;j;90;549
1;4;Accuracy;1;10;2;1;1096;f;60;1556
1;4;Accuracy;1;11;3;0;392;f;60;260
1;4;Accuracy;1;12;5;1;984;g;70;740
1;4;Accuracy;1;13;2;1;664;g;70;388
1;4;Accuracy;1;14;1;1;488;g;70;356
1;4;Accuracy;1;15;4;1;408;k;100;804
1;4;Accuracy;1;16;1;1;632;k;100;292
1;4;Accuracy;1;17;6;1;552;k;100;644
1;4;Accuracy;1;18;6;1;664;k;100;629
1;4;Accuracy;1;19;2;1;616;k;100;308
1;4;Accuracy;1;20;4;1;424;k;100;580
1;4;Accuracy;1;21;5;1;568;k;100;1300
1;4;Accuracy;1;22;1;1;824;k;100;388
1;4;Accuracy;1;23;6;1;568;k;100;356
1;4;Accuracy;1;24;5;1;567;k;100;308
1;4;Accuracy;1;25;3;1;456;k;100;292
1;4;Accuracy;1;26;2;1;632;d;50;948
1;4;Accuracy;1;27;5;1;600;k;100;340
1;4;Accuracy;1;28;6;1;439;k;100;309
1;4;Accuracy;1;29;2;1;776;f;60;1748
1;4;Accuracy;1;30;4;1;472;k;100;468
1;4;Accuracy;1;31;5;1;536;k;100;292
1;4;Accuracy;1;32;2;1;568;k;100;1556
1;4;Accuracy;1;33;1;1;600;k;100;324
1;4;Accuracy;1;34;2;1;487;k;100;388
1;4;Accuracy;1;35;6;1;488;k;100;372
1;4;Accuracy;1;36;4;1;600;k;100;276
1;4;Accuracy;1;37;6;1;584;k;100;308
1;4;Accuracy;1;38;4;1;456;k;100;276
1;4;Accuracy;1;39;3;1;808;k;100;292
1;4;Accuracy;1;40;6;1;536;k;100;276
1;4;Accuracy;1;41;6;1;568;k;100;324
1;4;Accuracy;1;42;2;1;1512;k;100;324
1;4;Accuracy;1;43;3;1;456;k;100;372
1;4;Accuracy;1;44;6;1;376;k;100;644
1;4;Accuracy;1;45;4;1;488;k;100;1269
1;4;Accuracy;1;46;3;0;472;k;100;260
1;4;Accuracy;1;47;2;1;696;d;50;628
1;4;Accuracy;1;48;5;1;872;d;50;372
1;4;Accuracy;1;49;3;1;1832;f;60;388
1;4;Accuracy;1;50;3;1;808;f;60;1540
1;4;Accuracy;1;51;3;1;552;g;70;276
1;4;Accuracy;1;52;3;1;408;f;60;308
1;4;Accuracy;1;53;2;1;504;g;70;644
1;4;Accuracy;1;54;4;1;856;k;100;324
1;4;Accuracy;1;55;5;1;408;k;100;245
1;4;Accuracy;1;56;1;1;392;g;70;1172
1;4;Accuracy;1;57;6;1;440;k;100;292
1;4;Accuracy;1;58;4;1;1176;g;70;548
1;4;Accuracy;1;59;3;1;520;h;80;1109
1;4;Accuracy;1;60;1;1;1576;g;70;820
1;4;Accuracy;1;61;4;1;520;k;100;340
1;4;Accuracy;1;62;1;0;664;f;60;724
1;4;Accuracy;1;63;4;1;520;k;100;884
1;4;Accuracy;1;64;5;1;488;k;100;244
1;4;Accuracy;1;65;4;1;936;k;100;388
1;4;Accuracy;1;66;1;0;776;k;100;372
1;4;Accuracy;1;67;1;1;1864;k;100;324
1;4;Accuracy;1;68;5;1;408;k;100;277
1;4;Accuracy;1;69;4;1;440;k;100;276
1;4;Accuracy;1;70;5;1;600;k;100;260
1;4;Accuracy;1;71;5;1;488;k;100;292
1;4;Accuracy;1;72;6;1;616;k;100;324
1;4;Speed;0;1;1;1;600;d;50;500
1;4;Speed;0;2;2;1;648;d;50;324
1;4;Speed;0;3;4;1;568;d;50;309
1;4;Speed;0;4;6;1;488;d;50;292
1;4;Speed;0;5;6;1;536;d;50;309
1;4;Speed;0;6;4;1;472;k;100;293
1;4;Speed;0;7;4;0;456;d;50;1108
1;4;Speed;0;8;6;1;552;k;100;2453
1;4;Speed;0;9;2;1;488;j;90;1029
1;4;Speed;0;10;3;1;664;j;90;293
1;4;Speed;0;11;1;1;536;f;60;532
1;4;Speed;0;12;3;1;504;j;90;309
1;4;Speed;0;13;4;1;440;j;90;245
1;4;Speed;0;14;5;0;392;j;90;245
1;4;Speed;0;15;4;1;456;j;90;261
1;4;Speed;0;16;4;1;1208;f;60;484
1;4;Speed;0;17;6;1;424;k;100;437
1;4;Speed;0;18;2;1;376;k;100;277
1;4;Speed;0;19;3;1;872;d;50;580
1;4;Speed;0;20;2;0;600;k;100;916
1;4;Speed;0;21;5;1;376;k;100;389
1;4;Speed;0;22;2;1;504;k;100;245
1;4;Speed;0;23;2;1;424;k;100;468
1;4;Speed;0;24;5;1;424;k;100;277
1;4;Speed;0;25;5;1;600;k;100;357
1;4;Speed;0;26;1;1;440;k;100;340
1;4;Speed;0;27;2;1;487;h;80;1284
1;4;Speed;0;28;3;1;488;k;100;789
1;4;Speed;0;29;3;1;552;k;100;325
1;4;Speed;0;30;5;1;552;k;100;245
1;4;Speed;0;31;3;1;504;k;100;293
1;4;Speed;0;32;1;0;1128;d;50;404
1;4;Speed;0;33;4;1;536;k;100;468
1;4;Speed;0;34;6;1;424;k;100;500
1;4;Speed;0;35;4;0;536;d;50;469
1;4;Speed;0;36;1;1;488;d;50;437
1;4;Speed;0;37;3;1;472;k;100;372
1;4;Speed;0;38;6;1;840;k;100;389
1;4;Speed;0;39;5;1;440;k;100;325
1;4;Speed;0;40;5;1;584;k;100;324
1;4;Speed;0;41;1;1;392;d;50;709
1;4;Speed;0;42;3;1;552;d;50;501
1;4;Speed;0;43;2;0;632;d;50;356
1;4;Speed;0;44;4;1;568;d;50;372
1;4;Speed;0;45;5;1;472;k;100;581
1;4;Speed;0;46;5;0;616;d;50;869
1;4;Speed;0;47;2;1;1352;k;100;629
1;4;Speed;0;48;4;1;536;k;100;309
1;4;Speed;0;49;6;1;504;k;100;277
1;4;Speed;0;50;6;1;376;k;100;261
1;4;Speed;0;51;5;1;615;k;100;420
1;4;Speed;0;52;1;0;648;k;100;276
1;4;Speed;0;53;4;1;824;k;100;580
1;4;Speed;0;54;2;1;424;k;100;260
1;4;Speed;0;55;1;1;520;k;100;261
1;4;Speed;0;56;4;0;552;f;60;997
1;4;Speed;0;57;2;1;456;k;100;357
1;4;Speed;0;58;6;1;712;k;100;228
1;4;Speed;0;59;6;1;392;k;100;277
1;4;Speed;0;60;3;0;344;k;100;469
1;4;Speed;0;61;1;1;792;k;100;325
1;4;Speed;0;62;2;1;520;k;100;277
1;4;Speed;0;63;5;1;472;k;100;292
1;4;Speed;0;64;5;1;360;k;100;917
1;4;Speed;0;65;3;1;520;k;100;293
1;4;Speed;0;66;3;1;600;k;100;293
1;4;Speed;0;67;6;1;520;k;100;261
1;4;Speed;0;68;3;1;392;k;100;261
1;4;Speed;0;69;6;1;376;k;100;277
1;4;Speed;0;70;1;1;584;k;100;341
1;4;Speed;0;71;1;1;488;k;100;1108
1;4;Speed;0;72;1;0;568;d;50;1092
1;4;Accuracy;1;1;5;1;520;k;100;276
1;4;Accuracy;1;2;4;1;488;k;100;292
1;4;Accuracy;1;3;2;0;424;d;50;1220
1;4;Accuracy;1;4;3;1;680;k;100;372
1;4;Accuracy;1;5;4;1;456;k;100;260
1;4;Accuracy;1;6;5;1;392;k;100;259
1;4;Accuracy;1;7;1;0;1192;d;50;948
1;4;Accuracy;1;8;2;1;776;k;100;404
1;4;Accuracy;1;9;2;1;920;k;100;596
1;4;Accuracy;1;10;2;1;568;k;100;276
1;4;Accuracy;1;11;3;1;504;k;100;260
1;4;Accuracy;1;12;5;1;632;k;100;260
1;4;Accuracy;1;13;4;1;504;k;100;244
1;4;Accuracy;1;14;4;1;616;k;100;276
1;4;Accuracy;1;15;3;1;679;k;100;276
1;4;Accuracy;1;16;2;1;2328;d;50;3780
1;4;Accuracy;1;17;5;1;423;k;100;261
1;4;Accuracy;1;18;6;1;712;j;90;324
1;4;Accuracy;1;19;6;1;487;k;100;228
1;4;Accuracy;1;20;6;1;472;k;100;244
1;4;Accuracy;1;21;3;1;504;k;100;276
1;4;Accuracy;1;22;2;1;488;k;100;260
1;4;Accuracy;1;23;1;0;408;k;100;1188
1;4;Accuracy;1;24;3;1;440;k;100;244
1;4;Accuracy;1;25;2;0;520;k;100;1268
1;4;Accuracy;1;26;3;1;552;k;100;276
1;4;Accuracy;1;27;6;1;616;k;100;356
1;4;Accuracy;1;28;5;1;552;k;100;276
1;4;Accuracy;1;29;1;1;775;d;50;356
1;4;Accuracy;1;30;3;1;600;h;80;1188
1;4;Accuracy;1;31;6;1;520;k;100;324
1;4;Accuracy;1;32;6;1;488;k;100;244
1;4;Accuracy;1;33;4;1;1000;k;100;356
1;4;Accuracy;1;34;2;0;552;f;60;1252
1;4;Accuracy;1;35;5;1;600;k;100;292
1;4;Accuracy;1;36;1;0;664;f;60;324
1;4;Accuracy;1;37;1;1;568;k;100;324
1;4;Accuracy;1;38;3;1;1192;g;70;724
1;4;Accuracy;1;39;6;1;663;k;100;436
1;4;Accuracy;1;40;2;1;760;d;50;756
1;4;Accuracy;1;41;1;1;456;d;50;1588
1;4;Accuracy;1;42;5;1;888;k;100;324
1;4;Accuracy;1;43;1;1;520;k;100;324
1;4;Accuracy;1;44;3;0;599;k;100;292
1;4;Accuracy;1;45;2;0;1720;f;60;644
1;4;Accuracy;1;46;4;1;472;k;100;261
1;4;Accuracy;1;47;6;1;600;k;100;228
1;4;Accuracy;1;48;2;1;824;f;60;628
1;4;Accuracy;1;49;4;1;503;h;80;356
1;4;Accuracy;1;50;6;1;568;k;100;260
1;4;Accuracy;1;51;3;1;904;k;100;724
1;4;Accuracy;1;52;5;1;472;k;100;325
1;4;Accuracy;1;53;3;1;615;k;100;1396
1;4;Accuracy;1;54;4;1;1368;k;100;964
1;4;Accuracy;1;55;5;1;744;k;100;292
1;4;Accuracy;1;56;1;1;984;d;50;372
1;4;Accuracy;1;57;1;1;680;d;50;260
1;4;Accuracy;1;58;4;1;472;k;100;276
1;4;Accuracy;1;59;4;1;552;k;100;292
1;4;Accuracy;1;60;5;1;520;k;100;308
1;4;Accuracy;1;61;5;1;1224;k;100;308
1;4;Accuracy;1;62;1;0;408;k;100;341
1;4;Accuracy;1;63;1;1;728;d;50;1348
1;4;Accuracy;1;64;5;1;696;j;90;1092
1;4;Accuracy;1;65;6;1;1112;k;100;244
1;4;Accuracy;1;66;4;1;488;k;100;276
1;4;Accuracy;1;67;6;1;456;k;100;260
1;4;Accuracy;1;68;1;1;408;k;100;340
1;4;Accuracy;1;69;6;1;536;k;100;244
1;4;Accuracy;1;70;3;1;551;k;100;356
1;4;Accuracy;1;71;4;1;1480;k;100;228
1;4;Accuracy;1;72;2;1;583;k;100;260
1;5;Accuracy;1;1;1;1;551;g;70;1396
1;5;Accuracy;1;2;3;1;328;k;100;277
1;5;Accuracy;1;3;5;1;599;k;100;324
1;5;Accuracy;1;4;4;1;647;g;70;1140
1;5;Accuracy;1;5;4;1;711;g;70;517
1;5;Accuracy;1;6;5;1;407;g;70;340
1;5;Accuracy;1;7;3;1;599;g;70;628
1;5;Accuracy;1;8;4;1;711;k;100;388
1;5;Accuracy;1;9;3;1;664;g;70;293
1;5;Accuracy;1;10;3;0;583;d;50;1108
1;5;Accuracy;1;11;6;1;456;j;90;436
1;5;Accuracy;1;12;6;1;407;k;100;293
1;5;Accuracy;1;13;3;1;551;k;100;308
1;5;Accuracy;1;14;2;1;583;h;80;708
1;5;Accuracy;1;15;2;1;407;k;100;292
1;5;Accuracy;1;16;3;1;615;k;100;292
1;5;Accuracy;1;17;5;1;567;k;100;324
1;5;Accuracy;1;18;2;1;1079;k;100;420
1;5;Accuracy;1;19;2;0;711;d;50;1108
1;5;Accuracy;1;20;2;0;823;k;100;325
1;5;Accuracy;1;21;2;1;503;d;50;980
1;5;Accuracy;1;22;5;1;599;j;90;356
1;5;Accuracy;1;23;5;1;455;k;100;277
1;5;Accuracy;1;24;2;1;695;d;50;772
1;5;Accuracy;1;25;6;1;391;k;100;420
1;5;Accuracy;1;26;5;1;471;k;100;245
1;5;Accuracy;1;27;3;1;471;k;100;309
1;5;Accuracy;1;28;4;1;423;k;100;292
1;5;Accuracy;1;29;2;1;567;k;100;292
1;5;Accuracy;1;30;5;1;727;k;100;260
1;5;Accuracy;1;31;4;1;407;k;100;309
1;5;Accuracy;1;32;4;1;439;k;100;260
1;5;Accuracy;1;33;5;1;871;k;100;324
1;5;Accuracy;1;34;2;0;583;d;50;836
1;5;Accuracy;1;35;1;1;503;h;80;1269
1;5;Accuracy;1;36;3;1;807;k;100;3333
1;5;Accuracy;1;37;1;1;1031;g;70;1124
1;5;Accuracy;1;38;4;1;391;k;100;725
1;5;Accuracy;1;39;5;1;407;k;100;324
1;5;Accuracy;1;40;6;1;503;k;100;308
1;5;Accuracy;1;41;2;1;631;k;100;660
1;5;Accuracy;1;42;3;1;567;k;100;549
1;5;Accuracy;1;43;1;1;872;d;50;900
1;5;Accuracy;1;44;4;1;551;d;50;1253
1;5;Accuracy;1;45;5;1;471;k;100;308
1;5;Accuracy;1;46;6;1;392;k;100;261
1;5;Accuracy;1;47;6;1;615;k;100;308
1;5;Accuracy;1;48;1;1;808;f;60;2229
1;5;Accuracy;1;49;6;1;551;k;100;308
1;5;Accuracy;1;50;3;1;503;k;100;292
1;5;Accuracy;1;51;1;0;1015;d;50;468
1;5;Accuracy;1;52;3;1;791;k;100;420
1;5;Accuracy;1;53;1;0;519;k;100;244
1;5;Accuracy;1;54;1;1;631;f;60;1476
1;5;Accuracy;1;55;1;0;471;f;60;1125
1;5;Accuracy;1;56;5;1;631;k;100;2708
1;5;Accuracy;1;57;2;0;919;k;100;277
1;5;Accuracy;1;58;1;1;807;k;100;468
1;5;Accuracy;1;59;1;1;487;k;100;612
1;5;Accuracy;1;60;1;0;599;k;100;868
1;5;Accuracy;1;61;6;1;503;k;100;308
1;5;Accuracy;1;62;4;1;407;k;100;468
1;5;Accuracy;1;63;3;1;920;d;50;692
1;5;Accuracy;1;64;4;1;695;k;100;244
1;5;Accuracy;1;65;4;1;599;k;100;324
1;5;Accuracy;1;66;6;1;439;k;100;261
1;5;Accuracy;1;67;5;1;471;k;100;292
1;5;Accuracy;1;68;4;1;504;k;100;260
1;5;Accuracy;1;69;6;1;471;k;100;276
1;5;Accuracy;1;70;6;1;455;k;100;276
1;5;Accuracy;1;71;6;1;439;k;100;276
1;5;Accuracy;1;72;2;1;503;k;100;260
1;5;Speed;0;1;5;1;535;k;100;373
1;5;Speed;0;2;3;1;407;k;100;389
1;5;Speed;0;3;1;1;615;d;50;516
1;5;Speed;0;4;3;1;424;d;50;533
1;5;Speed;0;5;4;1;439;k;100;325
1;5;Speed;0;6;2;0;503;h;80;886
1;5;Speed;0;7;4;0;567;f;60;324
1;5;Speed;0;8;3;0;695;f;60;373
1;5;Speed;0;9;4;1;935;f;60;308
1;5;Speed;0;10;3;1;455;f;60;293
1;5;Speed;0;11;2;1;583;d;50;309
1;5;Speed;0;12;4;0;679;d;50;5109
1;5;Speed;0;13;2;0;711;d;50;1060
1;5;Speed;0;14;5;0;375;d;50;757
1;5;Speed;0;15;2;1;407;f;60;1077
1;5;Speed;0;16;1;1;728;f;60;261
1;5;Speed;0;17;5;1;856;f;60;372
1;5;Speed;0;18;6;1;503;f;60;341
1;5;Speed;0;19;6;1;680;d;50;325
1;5;Speed;0;20;4;1;455;d;50;357
1;5;Speed;0;21;3;1;359;f;60;1366
1;5;Speed;0;22;5;1;744;f;60;373
1;5;Speed;0;23;1;1;887;d;50;292
1;5;Speed;0;24;6;1;487;f;60;373
1;5;Speed;0;25;5;1;503;f;60;309
1;5;Speed;0;26;6;1;487;d;50;277
1;5;Speed;0;27;4;1;647;d;50;341
1;5;Speed;0;28;1;1;567;f;60;404
1;5;Speed;0;29;4;1;551;d;50;324
1;5;Speed;0;30;6;1;920;f;60;293
1;5;Speed;0;31;4;1;583;f;60;404
1;5;Speed;0;32;5;1;407;f;60;261
1;5;Speed;0;33;2;0;455;f;60;325
1;5;Speed;0;34;4;1;375;f;60;293
1;5;Speed;0;35;3;1;359;f;60;404
1;5;Speed;0;36;2;1;616;f;60;1012
1;5;Speed;0;37;6;1;407;h;80;789
1;5;Speed;0;38;6;1;567;h;80;660
1;5;Speed;0;39;3;1;648;j;90;261
1;5;Speed;0;40;6;1;535;j;90;292
1;5;Speed;0;41;6;1;552;j;90;277
1;5;Speed;0;42;3;1;504;f;60;517
1;5;Speed;0;43;4;1;423;j;90;501
1;5;Speed;0;44;3;1;616;f;60;404
1;5;Speed;0;45;6;1;393;j;90;293
1;5;Speed;0;46;5;1;487;j;90;500
1;5;Speed;0;47;4;1;536;h;80;372
1;5;Speed;0;48;5;1;471;j;90;262
1;5;Speed;0;49;1;1;648;f;60;421
1;5;Speed;0;50;2;1;967;d;50;613
1;5;Speed;0;51;1;1;584;f;60;628
1;5;Speed;0;52;5;1;680;f;60;341
1;5;Speed;0;53;3;0;407;d;50;597
1;5;Speed;0;54;1;1;935;d;50;342
1;5;Speed;0;55;2;1;487;d;50;870
1;5;Speed;0;56;1;1;472;d;50;356
1;5;Speed;0;57;5;0;616;d;50;726
1;5;Speed;0;58;5;0;679;d;50;486
1;5;Speed;0;59;2;1;343;d;50;372
1;5;Speed;0;60;1;0;343;f;60;790
1;5;Speed;0;61;3;1;408;f;60;324
1;5;Speed;0;62;1;1;1287;f;60;533
1;5;Speed;0;63;4;1;552;g;70;1189
1;5;Speed;0;64;6;1;455;j;90;229
1;5;Speed;0;65;1;1;441;j;90;358
1;5;Speed;0;66;6;1;503;f;60;293
1;5;Speed;0;67;2;0;648;d;50;246
1;5;Speed;0;68;2;0;489;d;50;229
1;5;Speed;0;69;5;1;536;d;50;341
1;5;Speed;0;70;2;0;408;d;50;693
1;5;Speed;0;71;3;1;472;d;50;453
1;5;Speed;0;72;1;1;504;d;50;342
1;5;Accuracy;1;1;6;1;759;d;50;645
1;5;Accuracy;1;2;3;1;759;j;90;469
1;5;Accuracy;1;3;1;0;680;k;100;357
1;5;Accuracy;1;4;2;1;583;j;90;501
1;5;Accuracy;1;5;1;1;968;f;60;853
1;5;Accuracy;1;6;6;1;423;j;90;277
1;5;Accuracy;1;7;5;1;920;j;90;308
1;5;Accuracy;1;8;4;1;391;k;100;853
1;5;Accuracy;1;9;3;1;423;k;100;244
1;5;Accuracy;1;10;4;1;519;k;100;597
1;5;Accuracy;1;11;1;0;1000;d;50;1685
1;5;Accuracy;1;12;4;1;663;k;100;260
1;5;Accuracy;1;13;3;1;567;f;60;870
1;5;Accuracy;1;14;1;0;935;d;50;1796
1;5;Accuracy;1;15;6;1;567;k;100;453
1;5;Accuracy;1;16;4;1;472;k;100;325
1;5;Accuracy;1;17;1;1;1511;d;50;421
1;5;Accuracy;1;18;2;1;487;d;50;373
1;5;Accuracy;1;19;6;1;679;f;60;373
1;5;Accuracy;1;20;5;1;1224;k;100;309
1;5;Accuracy;1;21;2;1;503;f;60;1044
1;5;Accuracy;1;22;1;0;632;k;100;356
1;5;Accuracy;1;23;5;1;648;k;100;293
1;5;Accuracy;1;24;3;1;520;k;100;276
1;5;Accuracy;1;25;2;1;743;k;100;452
1;5;Accuracy;1;26;5;1;552;k;100;292
1;5;Accuracy;1;27;5;1;535;k;100;324
1;5;Accuracy;1;28;2;0;695;k;100;420
1;5;Accuracy;1;29;6;1;455;k;100;261
1;5;Accuracy;1;30;4;1;359;k;100;292
1;5;Accuracy;1;31;2;1;407;k;100;356
1;5;Accuracy;1;32;2;1;487;k;100;292
1;5;Accuracy;1;33;3;1;711;k;100;309
1;5;Accuracy;1;34;3;1;552;k;100;244
1;5;Accuracy;1;35;6;1;536;k;100;276
1;5;Accuracy;1;36;4;1;471;k;100;262
1;5;Accuracy;1;37;2;0;343;d;50;774
1;5;Accuracy;1;38;3;1;887;d;50;932
1;5;Accuracy;1;39;2;1;536;g;70;372
1;5;Accuracy;1;40;4;1;487;k;100;1637
1;5;Accuracy;1;41;1;1;551;k;100;308
1;5;Accuracy;1;42;6;1;456;k;100;292
1;5;Accuracy;1;43;2;1;520;f;60;1749
1;5;Accuracy;1;44;5;1;551;g;70;420
1;5;Accuracy;1;45;1;1;823;g;70;468
1;5;Accuracy;1;46;6;1;439;k;100;1045
1;5;Accuracy;1;47;5;1;423;k;100;229
1;5;Accuracy;1;48;1;0;616;k;100;308
1;5;Accuracy;1;49;5;1;504;k;100;309
1;5;Accuracy;1;50;4;1;616;h;80;741
1;5;Accuracy;1;51;6;1;568;h;80;309
1;5;Accuracy;1;52;5;1;951;h;80;421
1;5;Accuracy;1;53;6;1;552;h;80;244
1;5;Accuracy;1;54;1;1;2440;d;50;1188
1;5;Accuracy;1;55;4;1;695;f;60;356
1;5;Accuracy;1;56;3;1;359;k;100;293
1;5;Accuracy;1;57;6;1;439;k;100;260
1;5;Accuracy;1;58;4;1;503;k;100;292
1;5;Accuracy;1;59;5;1;408;k;100;356
1;5;Accuracy;1;60;5;1;535;k;100;292
1;5;Accuracy;1;61;3;1;488;k;100;404
1;5;Accuracy;1;62;4;0;679;k;100;340
1;5;Accuracy;1;63;1;1;727;k;100;468
1;5;Accuracy;1;64;4;1;456;k;100;277
1;5;Accuracy;1;65;2;0;727;d;50;804
