Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast
1,1,1,68.4,0.87352,1
1,1,1,77.3,0.82627,3
1,1,1,75.9,0.66626,2
1,1,1,78.3,0.62583,2
1,2,1,72.6,0.61964,1
1,1,2,87,0.81464,1
1,1,2,70.5,0.99184,1
1,1,1,89.1,0.71501,3
1,1,1,61.5,0.80963,3
1,2,2,64.8,0.61146,1
1,1,1,66.5,0.55691,2
1,1,1,81.5,0.60333,1
1,1,2,78.5,0.63764,1
1,2,2,87.8,0.758,1
1,1,1,53.9,0.62512,1
1,1,1,62.6,0.54833,1
1,1,1,73.9,0.74442,3
1,2,2,91.9,0.85343,3
1,2,2,80,0.64574,2
1,2,2,72.7,0.64032,2
1,2,2,82.1,0.78353,3
1,1,1,80.5,0.57019,1
1,2,2,70.5,0.49477,3
1,2,2,81.1,0.55075,1
1,1,1,69.8,0.6763,1
1,1,1,72,0.52714,2
1,1,2,66.6,0.73535,2
1,2,2,80.5,0.72341,3
1,2,2,71.6,0.97733,2
1,2,1,73.4,0.701,1
1,2,2,76.2,0.56464,1
1,2,1,69.2,0.49663,3
1,2,2,82.3,0.63985,2
1,2,2,74.9,0.60034,2
1,1,1,65.6,0.57939,1
1,2,2,77.3,0.53584,3
1,1,1,64.5,0.56486,1
1,2,2,85.4,0.53796,1
1,2,1,57.6,0.58326,3
1,1,2,62.7,0.67496,1
1,2,2,80.4,0.60919,3
1,1,1,77.3,0.59631,3
1,1,2,66.8,0.56786,2
1,1,1,58.9,0.78018,3
1,1,2,74.5,0.61424,3
1,2,2,80.5,0.53028,3
1,1,1,69.7,0.48669,2
1,1,1,74.7,0.61506,3
1,2,2,82.2,0.60997,2
1,1,1,73.3,0.55615,3
1,1,1,81.1,0.79915,3
1,1,2,72.2,0.7457,1
1,1,2,59.5,0.72503,1
1,2,2,76.7,0.71622,3
1,2,1,76,0.62667,1
1,1,1,62.5,0.89207,1
1,2,2,91.8,0.64467,2
1,1,2,70.4,0.51623,2
1,1,1,65.3,0.83668,2
1,2,2,59.6,0.70728,1
1,2,2,79,0.70537,1
1,2,2,77.9,0.69,1
1,2,2,57.9,0.80093,1
1,1,1,67.5,0.62617,1
1,1,1,75.2,0.84455,3
1,1,1,71.3,0.65248,3
1,1,2,56.4,0.93985,3
1,1,1,82.2,1.202,1
1,2,2,80.7,0.88433,1
1,1,1,71.7,0.70829,2
1,1,1,60.8,0.65059,1
1,1,1,75.9,0.87503,2
1,2,2,76.3,0.97902,2
1,2,2,87.2,0.87812,1
1,1,1,62.1,0.69373,3
1,2,1,57.8,0.64145,2
1,1,1,59.5,0.5234,2
1,1,1,60.7,0.68717,3
1,2,1,56.6,0.40614,1
1,1,1,54.1,0.68327,1
1,1,1,58.3,1.3055,1
1,2,2,72,0.69598,3
1,1,1,69.5,0.55828,1
1,1,1,55.1,0.70723,3
1,1,1,60.2,1.1611,2
1,2,1,63.2,0.72456,1
1,1,1,56.6,0.57753,1
1,2,2,68.8,0.5818,2
1,2,1,59.6,0.70612,2
1,2,1,62.8,0.55212,2
1,1,1,60.9,0.6359,1
1,1,2,58.7,1.1104,1
1,1,1,69.6,0.85069,1
1,2,2,70.3,0.67484,2
1,2,2,61.8,0.73211,2
1,1,1,65,1.3856,3
1,2,2,87.4,0.75658,3
1,2,2,64,0.70378,1
1,1,1,59.1,1.9033,2
1,1,2,56.6,0.63566,3
1,2,2,68.4,0.59024,3
1,2,1,59.5,0.84063,1
1,1,2,64.1,0.79335,2
1,1,1,80.4,0.77314,3
1,1,2,73.6,0.59848,1
1,1,1,70,0.7471,1
1,1,1,71.8,0.77481,2
1,1,2,71.1,1.3476,3
1,1,1,68.2,0.57437,2
1,2,2,90.1,0.49898,3
1,2,2,66.8,0.64117,3
1,2,2,74,0.53137,1
1,2,2,52.8,0.70386,1
1,1,2,71.9,0.64762,2
1,2,2,89.2,0.63236,1
1,1,1,66.2,0.66529,2
1,1,1,59.4,0.79452,1
1,2,2,86,0.65267,3
1,1,2,77.4,0.66054,2
1,2,2,87.8,0.58152,1
1,1,1,85.7,0.71399,3
1,1,2,72.9,0.55939,2
1,2,2,93.8,0.65955,3
1,1,1,100,0.80349,2
1,1,2,69.9,1.0389,3
1,1,1,63.5,0.57225,3
1,1,2,64.1,0.66364,1
1,1,1,85,0.77848,3
1,1,2,69.8,0.58744,1
1,1,1,75.7,0.7195,2
1,1,1,67.6,0.66846,2
1,1,1,65.4,0.65308,1
1,2,2,75.1,0.57345,3
1,1,1,82.7,0.69886,3
1,2,2,82.7,0.76996,2
1,2,2,68.9,0.7646,2
1,2,2,74.3,0.73667,1
1,2,2,71.3,0.83837,1
1,1,1,88.1,0.62318,1
1,1,1,89.4,0.66423,1
1,1,2,71.3,0.60049,2
1,1,1,67.7,0.54733,1
1,2,2,62.2,0.68899,1
1,1,1,71.1,0.64693,2
1,1,1,64.9,0.79144,3
1,1,1,82.9,0.66536,2
1,1,1,100,0.57879,3
1,2,2,100,0.60695,3
1,1,1,71.4,0.60132,2
1,2,2,98.6,0.55722,3
1,1,1,90.6,0.56257,1
1,2,2,94.2,0.70173,3
1,1,1,94.2,0.65347,3
1,1,1,70.6,0.89213,2
1,1,2,67.4,0.7084,3
1,1,2,59.1,0.85024,1
1,1,1,96.2,0.8518,3
1,1,1,57.8,0.78648,3
1,1,1,98,0.57543,3
1,2,2,100,0.58544,3
1,1,1,58.3,0.55064,2
1,2,2,67.2,0.61791,2
1,2,2,70.2,0.52579,3
1,2,2,97.3,0.55508,2
1,2,2,65.3,0.56039,2
1,2,2,97.9,0.55502,3
1,2,2,64.5,0.71403,1
1,2,2,73.1,0.59839,2
1,2,2,92.2,0.52265,3
1,2,2,73.3,0.56744,1
1,2,2,61,0.42758,1
1,1,2,75.1,0.67809,2
1,2,2,60.8,0.52486,2
1,2,2,64.5,0.59491,1
1,1,1,70.2,0.50224,1
1,1,2,62.2,0.85127,2
1,2,2,61.6,0.58104,3
1,2,2,89,0.63095,1
1,1,2,66.6,0.54456,2
1,2,2,69.7,0.57577,3
1,2,1,63.1,0.61013,2
1,2,2,54.4,0.77347,1
1,2,2,70,0.61519,2
1,1,2,82.1,0.72997,1
1,2,1,59.4,0.71221,1
1,1,1,100,0.79896,3
1,1,2,100,0.70448,1
1,1,1,58.3,0.59847,3
1,1,1,79.5,0.58576,2
1,1,2,62.3,0.54339,3
1,1,1,62.3,0.54862,1
1,2,1,74.7,0.54545,1
1,2,2,71.2,0.62888,1
1,2,2,67.7,0.5357,3
1,2,2,66.8,0.52469,3
1,1,2,78.5,0.60248,1
1,2,2,64.8,0.66116,1
1,1,1,77.4,0.64478,3
1,2,2,83.5,0.56715,1
1,2,2,79.7,0.61128,1
1,2,2,78.7,0.61288,2
1,2,2,93.8,0.51855,2
1,2,2,91.4,0.66997,3
1,2,2,100,0.59867,2
1,2,2,72.7,0.5939,2
1,2,2,94.8,0.61131,2
1,2,2,82.9,0.69454,1
1,1,1,95.1,0.62968,3
1,2,2,87.7,0.52722,1
1,2,2,100,0.62004,2
1,2,2,82.6,0.56601,1
1,2,2,71.1,0.41988,3
1,2,2,91.7,0.58759,3
1,1,2,64.8,0.60808,2
1,2,2,75.7,0.59628,2
1,1,1,68.6,0.81346,2
1,1,1,77.6,0.64047,1
1,2,1,69.3,0.72008,1
1,2,2,98,0.67067,1
1,1,2,68.7,0.54215,1
1,1,2,50.1,0.21913,1
1,1,2,50.1,0.63733,3
1,1,1,80.5,0.5186,3
1,2,1,51.8,0.59718,1
1,2,2,61.7,0.50229,2
1,1,1,87.3,0.62468,3
1,2,2,98.1,0.54656,2
1,1,1,62.5,0.55238,1
1,1,1,70.4,0.67648,3
1,1,1,78.4,0.58772,1
1,1,1,96.8,0.56693,3
1,2,2,60.5,0.62742,1
1,2,2,54.1,0.63821,2
1,2,2,76.1,0.61433,1
1,1,2,58.2,0.70502,1
1,2,2,93.5,0.62334,3
1,1,1,66.4,0.56077,3
1,1,2,61.1,0.74115,1
1,1,2,74.9,0.67409,2
1,1,1,85.2,0.57788,2
1,1,1,100,0.89374,3
1,2,1,65.5,0.68536,1
1,2,2,100,0.68274,2
1,2,2,62.5,0.77151,2
1,1,1,71.9,0.67082,3
1,1,1,62.8,0.76808,1
1,1,1,70.3,0.96445,3
1,1,1,70.1,0.74304,2
1,1,1,69.2,0.70005,1
1,1,2,69.7,0.72249,3
1,2,2,73.7,0.74434,2
1,2,2,89.3,0.69326,1
1,2,1,66.5,0.56506,2
1,1,1,70,0.72043,1
1,2,2,72.9,0.622,2
1,2,2,91.8,0.65692,3
1,1,1,66.6,0.54412,2
1,2,2,86.6,0.72608,3
1,1,1,84.7,0.63624,2
1,2,2,73.2,0.57242,1
1,1,1,76.1,0.49672,2
1,2,1,73.8,0.58323,1
1,1,1,85.9,0.62641,1
1,1,1,56.1,0.5814,1
1,2,1,75.4,0.63941,3
1,2,2,73.3,0.77874,1
1,2,1,72.4,0.82182,3
1,1,1,72.7,0.79076,3
1,2,2,75.1,0.67362,1
1,1,1,66,0.49697,1
1,2,2,69.1,0.54526,1
1,2,2,68.8,0.58796,2
1,2,2,72.9,0.61569,3
1,1,1,91.4,0.61777,3
1,1,2,75.1,0.58249,2
1,2,2,75.3,0.64594,3
1,2,2,65.9,0.55202,3
1,1,1,86.4,0.5323,2
1,2,2,73.4,0.54768,2
1,1,1,72.3,0.54335,1
1,2,1,73.7,0.63551,2
1,1,2,59.6,0.79736,2
1,1,2,66.5,0.59189,1
1,1,2,50.1,0.53152,1
1,1,1,91.5,0.60169,3
1,2,2,100,0.55649,2
1,1,2,56.1,0.84156,2
1,2,2,69.6,0.63309,3
1,1,2,63.8,0.54752,1
1,1,1,88.8,0.61629,3
1,1,2,67.5,0.65912,1
1,2,2,89.5,0.77055,3
1,1,1,86.5,0.60727,1
1,2,2,78.5,0.58563,2
1,2,1,61.1,0.81253,1
1,1,1,55.4,0.38281,1
1,2,2,78.2,0.57128,1
1,1,2,78.5,0.67864,1
1,1,1,92.6,0.71746,1
1,1,2,65.5,0.89238,3
1,2,2,84,0.58656,2
1,2,2,87.6,0.75007,3
1,2,2,62.6,0.6031,3
1,2,2,75,0.61182,3
1,2,2,89.9,0.55952,3
1,1,2,59.3,0.57238,1
1,2,2,62.8,0.58319,1
1,2,2,75.8,0.56406,2
1,2,2,61.5,0.60046,1
1,2,1,58.3,0.81963,2
1,2,2,68.5,1.005,2
1,1,1,69.7,0.58203,2
1,2,2,100,0.56158,2
1,2,2,74.7,0.60691,2
1,1,2,75.3,0.53668,2
1,2,2,72.7,0.68534,1
1,2,2,72.7,0.61286,1
1,2,1,68.7,0.73477,1
1,1,1,70.4,0.76515,2
1,2,2,94.4,0.59484,3
1,1,1,96.9,0.49204,2
1,1,1,61.5,0.61931,3
1,1,2,84.6,0.67027,3
1,2,2,63.1,0.64517,1
1,1,1,59.6,0.59849,2
1,2,2,81.2,0.57494,3
1,1,2,62,0.58004,1
1,1,2,73.9,0.4864,1
1,1,1,61.3,0.75852,1
1,2,2,77.3,0.6591,2
1,2,2,74.4,0.57055,2
1,1,1,67.3,0.5661,2
1,1,1,77.7,0.58836,2
1,2,2,91.1,0.64697,2
1,1,1,72.7,0.55844,3
1,2,1,70.4,0.72382,1
1,1,2,66.1,0.51418,2
1,1,1,68.4,0.62455,3
1,1,1,70.6,0.63289,3
1,2,1,68.8,0.70713,3
1,2,2,80.7,0.76909,2
1,2,1,67.3,0.58056,2
1,1,2,77.5,0.60177,1
1,1,1,84.4,0.69133,3
1,1,2,84.9,0.54656,2
1,2,2,68.3,0.6807,1
1,2,1,66,0.53586,1
1,1,1,68.8,0.65367,2
1,1,1,77.4,0.5887,3
1,1,1,83.2,0.56075,3
1,1,2,65,0.56494,2
1,2,2,86.8,0.78434,1
1,2,2,85.9,0.69202,3
1,2,2,67,0.66022,1
1,2,2,80,0.65904,2
1,1,1,68.1,0.70856,1
1,1,1,76.4,0.72265,3
1,1,1,61,0.58336,2
1,1,2,78.3,0.54764,3
1,2,2,81.6,0.64926,2
1,1,2,64.7,0.56263,2
1,2,2,82.1,0.55713,3
1,1,1,85.3,0.58558,3
1,1,2,81.2,0.60594,3
1,2,2,90,0.55103,1
1,1,1,69.2,0.55507,2
1,1,1,71.1,0.6258,2
1,2,2,70.5,0.5379,1
1,2,2,72.9,0.83201,3
1,2,1,75.2,0.65723,2
1,1,1,84.1,0.69005,3
1,2,1,60.6,0.60204,1
1,1,1,75.4,0.67439,2
1,2,2,82.7,0.57968,3
1,1,1,70.8,0.55082,2
1,1,1,90.9,0.64791,3
1,1,2,58.9,0.59403,1
1,2,2,58.9,0.55531,1
1,1,2,71.1,0.52091,1
1,1,1,69.1,0.75933,1
1,1,2,64.6,0.6424,2
1,2,1,67.5,0.67527,1
1,1,1,76,0.69139,2
1,1,2,72.3,0.61801,1
1,1,1,75.3,0.58765,1
1,1,1,88.5,0.58407,2
1,1,1,71.9,0.64463,2
1,2,2,67.3,0.54994,2
1,1,1,74.5,0.72178,1
1,1,1,75.3,0.59834,3
1,2,2,72.6,0.63335,2
1,1,1,71.4,0.5973,1
1,2,2,85.6,0.66314,1
1,2,2,91.1,0.77646,1
1,2,1,87.4,0.60267,3
1,2,2,100,0.60485,2
1,1,1,82.2,0.59321,2
1,1,1,68.3,0.52174,1
1,1,2,64.7,0.75298,3
1,2,2,82.5,0.62213,1
1,1,1,91.4,0.51996,3
1,2,2,71.2,0.5727,1
1,2,2,83,0.59189,2
1,2,2,85.6,0.58868,2
1,1,1,72.5,0.46228,2
1,1,1,84.3,0.60726,1
1,1,1,63.3,0.54554,2
1,2,2,70.8,0.48727,3
1,1,1,83.7,0.62207,3
1,2,2,87,0.49578,2
1,2,2,100,0.55085,2
1,2,2,80.1,0.49918,3
1,2,2,71.5,0.47418,1
1,2,2,99.6,0.52939,2
1,2,2,84.4,0.47188,2
1,1,2,71.8,0.4965,2
1,1,1,83.2,0.55971,2
1,1,1,67.6,0.69109,2
1,2,1,60.2,0.60248,3
1,1,1,87.1,0.73222,3
1,2,2,78.2,0.64204,1
1,1,2,86.3,0.52262,2
1,1,1,98.3,0.5207,1
1,2,2,83.2,0.51114,2
1,1,2,80.3,0.5106,2
1,1,1,67.1,0.76074,3
1,1,2,74.4,1.0047,1
1,2,2,82.2,0.54242,3
1,2,1,69.9,0.58819,1
1,1,2,71.3,0.99259,2
1,2,2,79,0.64335,1
1,2,2,81.3,0.52291,3
1,2,2,71.3,0.54426,2
1,2,2,80.6,0.55781,2
1,1,1,61.9,0.58774,2
1,2,1,63.7,0.71841,1
1,1,1,70.2,0.61263,1
1,1,1,74,0.53573,1
1,1,1,85.1,0.61151,3
1,2,2,94.1,0.57479,2
1,1,1,80.1,0.50599,2
1,2,2,100,0.64227,3
1,1,1,77.1,0.61767,1
1,2,2,100,0.6052,3
1,1,1,77.3,0.50222,2
1,1,1,97.3,0.5568,3
1,2,2,96.2,0.6332,1
1,1,2,98.2,0.59713,2
1,1,1,61.5,0.71121,2
1,2,1,69.8,0.71671,3
1,1,2,65.1,0.62119,1
1,1,2,73.5,0.54909,2
1,1,1,74.1,0.60276,1
1,2,2,90,0.64576,3
1,1,2,84.3,0.61407,2
1,2,1,78.7,0.56718,3
1,2,2,85.4,0.65385,3
1,2,2,61.8,0.62019,1
1,2,2,71,0.49567,3
1,1,1,74,0.64609,3
1,2,2,71.1,0.56703,2
1,1,1,77.6,0.53888,1
1,2,2,80.1,0.61532,2
1,1,2,78.3,0.53214,1
1,1,1,76,0.54456,3
1,2,2,65.8,0.55744,1
1,1,2,74,0.7223,2
1,1,1,68,0.60031,2
1,1,1,75.3,0.52377,1
1,2,2,74.7,0.55276,2
1,2,2,71.7,0.66958,1
1,2,2,85,0.54855,3
1,2,2,74.2,0.55411,2
1,2,2,82.8,0.53441,2
1,2,2,83.3,0.52503,1
1,1,1,69.2,0.51017,3
1,1,2,66.5,0.62937,2
1,2,2,50.1,0.54995,2
1,2,2,50.1,0.25913,1
1,1,2,50.1,0.55658,3
1,2,2,69.8,0.68058,1
1,2,2,80,0.55188,3
1,1,1,66.5,0.62184,3
1,1,2,81.1,0.60725,1
1,1,1,73.8,0.63319,2
1,1,1,81.9,0.52281,3
1,2,2,95.6,0.55319,1
1,2,2,100,0.5187,3
1,1,1,51.5,0.77896,2
1,1,1,88.6,0.59946,2
1,2,2,93.5,0.60215,2
1,1,1,89.7,0.621,3
1,2,2,100,0.614,2
1,1,1,86,0.56157,2
1,1,1,75.1,0.51834,1
1,1,1,70.2,0.6913,3
1,2,2,100,0.53167,2
1,1,1,66.5,0.52172,1
1,1,2,55.9,0.94209,1
1,2,2,50.1,0.69233,1
1,2,2,100,0.63394,3
1,2,1,55.7,0.63662,1
1,1,2,50.1,0.64394,3
1,1,1,89,0.66205,3
1,1,2,50.1,0.75826,1
1,2,2,50.1,0.61142,1
1,2,2,90.4,0.57303,2
1,1,1,58.9,0.5694,1
1,1,2,50.1,0.80439,3
1,1,2,67.9,1.4318,2
1,2,2,50.1,1.1681,1
1,2,2,50.1,0.71651,1
1,1,1,100,0.59436,3
1,1,1,56.3,0.6288,1
1,1,2,50.1,0.646,1
1,1,2,50.1,0.78457,1
1,1,1,71.2,0.8991,3
1,1,2,64.2,0.60071,3
1,1,1,72.9,0.62086,3
1,1,1,79.1,0.64704,3
1,1,1,73.3,0.50328,2
1,2,2,74.5,0.58256,1
1,1,1,65.8,0.5856,1
1,1,1,78.9,0.61368,1
1,1,1,57.8,0.63189,1
1,2,2,50.1,0.79086,2
1,1,1,74.1,0.59431,1
1,1,2,50.1,0.83638,1
1,1,1,77.7,0.63072,3
1,1,1,63,0.61573,2
1,2,2,74.5,0.64152,2
1,1,2,50.1,0.74749,3
1,1,1,60.4,0.56698,3
1,1,1,79,0.66857,2
1,1,2,52.4,0.5479,1
1,1,1,61.7,0.55407,1
1,2,2,71.3,0.6381,2
1,2,2,68.2,0.67941,1
1,2,2,80.1,0.47097,3
1,2,2,53.5,0.70224,2
1,1,1,57.6,0.68541,3
1,2,2,81.1,0.58106,1
1,1,1,68.7,0.58337,1
1,1,2,74.7,0.53153,2
1,1,2,68.3,0.66641,1
1,1,1,77.5,0.48928,2
1,2,2,50.1,0.4981,1
1,2,2,70.2,0.65673,1
1,1,2,56.4,0.68918,1
1,1,1,67,0.55982,2
1,1,2,54.8,0.70104,2
1,2,2,72,0.58757,1
1,2,2,69.4,0.47109,3
1,1,1,81,0.67093,1
1,2,2,75.6,0.68695,1
1,2,2,74.2,0.58131,1
1,1,1,77.5,0.63415,3
1,2,2,75.3,0.73008,2
1,2,2,82.7,0.66372,2
1,1,1,62,0.74464,3
1,2,2,78,0.49364,2
1,1,2,100,0.66894,1
1,1,2,58.5,0.54274,3
1,1,2,50.1,0.40503,2
1,2,2,78,0.6137,3
1,2,2,73.5,0.67286,3
1,2,2,63.5,0.56832,2
1,2,2,50.1,0.65325,1
1,2,2,58.3,0.5813,1
1,2,2,78.9,0.7285,3
1,2,2,75.7,0.6392,3
1,1,1,66.3,0.77509,2
1,2,2,66.4,0.58041,2
1,2,2,74,0.71062,1
1,2,2,83.2,0.58185,2
1,2,2,76.1,0.65496,3
1,1,2,67.8,0.71828,3
1,1,2,50.1,0.35743,1
1,2,2,69.7,0.67305,2
1,2,2,90.6,0.53822,1
1,2,2,74.7,0.5192,2
1,2,2,79.5,0.61147,1
1,1,1,71.6,0.59844,3
1,2,2,83.6,0.53884,1
1,2,2,79.1,1.2863,3
1,2,2,78.9,1.2126,3
1,1,2,71.6,0.69555,2
1,2,2,82.7,0.59093,3
1,1,1,75.5,0.51441,2
1,2,2,67,0.68868,1
1,1,1,74,0.73448,1
1,2,2,89.3,0.52499,3
1,2,2,78,0.52927,1
1,1,2,68.4,0.44076,2
1,2,2,86.2,0.48198,3
1,1,1,64.5,0.6248,2
1,2,2,72.5,0.74655,1
1,1,1,82.3,0.54462,3
1,2,2,77.1,0.4692,1
1,1,2,89.4,0.63838,2
1,1,1,74.9,0.61294,3
1,1,2,73.4,0.55318,2
1,1,1,75.4,0.59736,3
1,2,2,78.8,0.82342,2
1,2,2,76.6,0.53768,2
1,1,2,57.4,0.76789,1
1,1,1,75.4,0.55557,1
1,1,2,65.8,0.59949,1
1,1,1,55.5,0.65131,1
1,2,2,76.7,0.58874,1
1,2,2,64.9,0.58255,2
1,1,1,57.9,0.59407,3
1,2,2,78.6,0.52539,3
1,2,2,61.6,0.62654,1
1,1,1,63.4,0.55741,1
1,2,2,87.7,0.48926,1
1,2,1,73.5,0.51187,2
1,2,2,85.3,0.67825,3
1,1,1,63.8,1.2795,3
1,1,2,79.5,0.51741,3
1,2,2,73.3,0.57262,2
1,2,1,62.1,0.56823,2
1,2,2,66.9,0.79725,2
1,2,2,58.3,0.56721,1
1,1,1,65.9,0.62776,3
1,1,1,68.6,0.67503,3
1,2,2,69.5,0.45849,2
1,1,1,97.9,0.53794,3
1,2,2,78.1,0.48909,3
1,1,2,52.7,0.67832,1
1,1,1,63.6,0.51075,1
1,2,1,65.5,0.66205,1
1,1,2,50.1,0.72622,3
1,1,1,82.1,0.54699,3
1,1,2,60.6,0.75204,2
1,2,2,79.4,0.67603,3
1,1,1,63.3,0.69143,2
1,1,1,57.5,0.89132,3
1,1,1,66.6,0.76994,1
1,2,2,66.1,0.71694,3
1,2,2,75.3,0.66827,2
1,2,2,61.5,0.59681,2
1,2,1,70.2,0.57572,1
1,2,2,86.7,0.49261,1
1,2,2,83,0.56181,1
1,1,1,76.9,0.61657,3
1,1,1,70.1,0.61802,3
1,2,2,73.1,0.86095,3
1,1,1,68.3,0.73277,1
1,2,2,73.3,0.65703,2
1,2,2,79.6,0.92249,1
1,2,2,62.6,0.63203,1
1,1,2,72,0.54553,3
1,2,2,77.6,0.5111,2
1,1,2,70.3,0.70177,1
1,2,2,80.1,0.64458,3
1,1,1,87,0.83762,2
1,2,1,52.3,1.9497,1
1,2,2,66.5,0.62487,1
1,1,1,77.4,0.72276,2
1,1,1,95,0.64043,2
1,1,1,83.1,0.60141,2
1,1,1,86.7,0.64423,3
1,2,2,80.5,0.63784,2
1,1,2,68.3,0.63164,1
1,2,2,73,0.69532,2
1,2,2,78.3,0.53594,3
1,2,2,88.5,0.61133,3
1,2,1,66.3,0.65563,1
1,2,2,78,0.50243,2
1,2,2,88,0.69438,1
1,2,1,84,0.57168,1
1,2,2,77.5,0.60713,1
1,1,1,69.7,0.52304,3
1,1,1,68,0.62455,1
1,2,2,50.1,1.8157,1
1,2,2,81,0.55366,3
1,2,2,55.8,0.71615,1
1,2,2,64.4,0.63583,3
1,1,1,61.6,0.8927,3
1,2,2,73.8,0.84346,1
1,2,2,64.4,0.53247,1
1,1,1,84.3,0.54439,3
1,2,2,100,0.76684,2
1,1,1,61.8,0.64382,1
1,2,2,67.7,0.516,2
1,1,2,61.8,0.5703,1
1,1,1,82.3,0.81525,2
1,2,2,79.7,0.59207,3
1,2,2,80.9,0.59514,3
1,1,2,58.4,0.69557,3
1,1,2,74.7,0.59915,3
1,2,2,79.1,0.70425,1
1,1,1,73.9,0.63191,1
1,2,2,67.3,0.49661,2
1,1,2,77,0.60728,2
1,2,2,71.2,0.63399,2
1,1,1,63.1,0.73247,2
1,1,1,87.7,0.74612,3
1,1,1,70.4,0.78324,3
1,2,2,54.2,0.72866,1
1,2,2,80.5,0.52695,1
1,2,2,80.6,0.5023,3
1,2,2,84.5,0.53131,2
1,1,2,75.8,0.62645,1
1,1,2,66.6,0.56276,2
1,1,1,81.9,0.83268,3
1,2,2,55.1,0.5452,1
1,1,1,65.7,0.67064,2
1,2,2,74.5,0.58971,1
1,1,2,64.7,0.61664,2
1,2,2,83.1,0.60385,2
1,1,1,62,0.62239,1
1,1,1,90.2,0.61596,3
1,1,1,62.4,0.6104,2
1,1,2,59.3,0.40397,1
1,2,2,82.6,0.59952,3
1,1,2,64.9,0.57698,1
1,2,1,50.2,0.685,3
1,1,1,77.7,0.61266,3
1,1,2,56.8,2.743,2
1,2,2,86.5,2.1773,2
1,1,1,62.3,0.68467,3
1,1,1,58.9,0.54665,2
1,2,2,79.4,0.69591,3
1,2,2,71.3,0.59279,3
1,1,1,65.6,0.50882,3
1,2,2,88.9,0.4666,1
1,1,1,72.2,0.523,3
1,1,1,74,0.52929,3
1,1,1,68.8,0.8384,3
1,1,1,78.5,0.48844,3
1,1,1,79.8,0.52829,3
1,2,1,64.3,0.58133,1
1,2,2,80.6,0.52112,3
1,2,2,78,0.56715,3
1,2,2,71.4,0.50776,1
1,1,2,70.8,0.5619,3
1,1,1,55.7,0.60614,1
1,1,1,84.8,0.65791,3
1,2,2,75.1,0.7463,2
1,2,2,78.6,0.62885,3
1,2,2,69.2,0.99296,3
1,2,2,96.3,0.56193,3
1,2,2,84.1,0.66333,3
1,1,1,75.2,0.51187,1
1,2,2,66.1,0.52513,1
1,1,1,74.6,0.80376,3
1,2,2,86.1,0.58108,2
1,2,2,80,0.48937,1
1,1,2,60.5,0.66321,2
1,2,2,89.2,0.62442,3
1,2,2,65.2,2.9393,2
1,2,2,80.8,0.59574,2
1,2,2,82.5,0.51247,2
1,1,1,70.6,0.63797,2
1,1,2,66,0.61635,1
1,2,2,71,0.61792,1
1,2,2,78.9,0.55599,3
1,2,2,83.4,0.5607,2
1,1,1,59,0.62915,1
1,2,2,77.4,0.52812,2
1,2,2,71.1,0.54866,1
1,2,2,75.7,0.53766,3
1,2,2,78.3,0.5203,3
1,1,1,78.8,0.64473,3
1,2,2,89.4,0.49477,1
1,2,2,74.9,0.47852,1
1,2,1,65.2,0.50799,1
1,1,1,79.4,0.555,2
1,2,2,69.5,0.53628,1
1,2,2,78,0.58768,3
1,1,1,65,0.61554,2
1,2,2,69.7,0.46586,1
1,1,1,79.8,0.54771,1
1,1,1,66.1,0.70199,3
1,2,2,74.5,0.70086,2
1,1,1,77.7,0.53145,1
1,1,1,76.8,0.55207,3
1,1,1,81,0.67841,3
1,1,1,81.4,0.56583,2
1,2,2,73.8,0.4819,3
1,1,1,77.8,0.4731,1
1,1,1,74.9,0.63378,3
1,1,2,59.8,0.69244,3
1,2,2,80.7,0.55315,2
1,1,1,77,0.58996,3
1,1,2,72.7,0.54463,3
1,2,2,76.4,0.62214,3
1,1,1,58.9,0.46496,2
1,1,1,72.7,0.56901,3
1,1,1,76.5,0.51708,3
1,1,1,69,0.51719,3
1,1,1,63.6,0.56246,3
1,1,1,67.7,0.56606,1
1,2,2,64.6,0.66753,2
1,2,2,69.9,0.65059,2
1,2,1,57.6,0.48493,3
1,1,2,66.7,0.66007,3
1,2,2,50.1,0.99516,2
1,1,2,63.2,0.6796,3
1,2,2,59.2,0.69575,2
1,2,2,61.3,0.61396,1
1,1,1,75.1,0.57704,3
1,1,2,62.8,0.58141,2
1,1,2,50.1,1.0253,3
1,2,2,64.6,0.82535,2
1,2,2,66.4,0.51413,3
1,2,2,78.1,0.56135,3
1,1,1,63.4,0.55001,2
1,2,2,86.2,0.68266,3
1,2,2,97.1,0.60359,2
1,2,2,71.9,0.57361,2
1,2,2,71.5,0.56931,1
1,2,2,72.6,0.55824,2
1,1,2,69.1,0.63263,2
1,2,2,68.7,0.78819,2
1,2,2,79.2,0.63096,1
1,2,2,85.7,0.54499,3
1,2,2,80.6,0.50113,1
1,2,2,82.3,0.49266,2
1,2,2,67,0.53104,3
1,2,2,84.3,0.54528,3
1,1,2,73.8,0.51787,2
1,2,2,90,0.54975,3
1,2,2,66.9,0.5506,1
1,1,2,73.8,0.57335,1
1,1,2,83.5,0.5595,2
1,1,1,64.9,0.65362,2
1,1,2,61.3,0.67763,1
1,1,1,91,0.5648,2
1,1,2,85.1,0.55998,2
1,2,2,77.6,0.5338,3
1,1,2,60.7,0.51466,1
